"Cycle","Time","Iso","LatentIso","Microns","Fish_id","Watershed","Year","MA","TrueState","StateConfidence"
256,133.62,0.712812609204801,0.711473020685057,812,"simulated_frequent","Simulated",2023,0.711078776020283,4,0.982013790037908
257,134.144,0.710993288098369,0.7115,814,"simulated_frequent","Simulated",2023,0.711138033708878,4,0.993307149075715
258,134.668,0.712210321053956,0.7115,816,"simulated_frequent","Simulated",2023,0.711174533358491,4,1
259,135.192,0.710127291577682,0.7115,818,"simulated_frequent","Simulated",2023,0.711232844904285,4,1
260,135.716,0.7125172265823,0.7115,820,"simulated_frequent","Simulated",2023,0.711344103897682,4,1
261,136.24,0.710263911451399,0.7115,822,"simulated_frequent","Simulated",2023,0.711480624713377,4,1
262,136.764,0.711524495884497,0.7115,824,"simulated_frequent","Simulated",2023,0.711427759956308,4,1
263,137.288,0.711288638970721,0.7115,826,"simulated_frequent","Simulated",2023,0.711541322903682,4,1
264,137.812,0.712625618176348,0.7115,828,"simulated_frequent","Simulated",2023,0.711493808398171,4,1
265,138.336,0.711709704731591,0.7115,830,"simulated_frequent","Simulated",2023,0.711474840134418,4,1
266,138.86,0.711613673032075,0.7115,832,"simulated_frequent","Simulated",2023,0.711570194874086,4,1
267,139.384,0.71222087082956,0.7115,834,"simulated_frequent","Simulated",2023,0.711442648518892,4,1
268,139.908,0.71067152032284,0.7115,836,"simulated_frequent","Simulated",2023,0.711405126819573,4,1
269,140.432,0.711282565062772,0.7115,838,"simulated_frequent","Simulated",2023,0.711425093279375,4,1
270,140.956,0.712565452744625,0.7115,840,"simulated_frequent","Simulated",2023,0.711451473076052,4,1
271,141.48,0.712207969328761,0.7115,842,"simulated_frequent","Simulated",2023,0.711455459888093,4,1
272,142.004,0.710382986870035,0.7115,844,"simulated_frequent","Simulated",2023,0.711505413678009,4,1
273,142.528,0.712167097077891,0.7115,846,"simulated_frequent","Simulated",2023,0.711526326243983,4,1
274,143.052,0.710335662023164,0.7115,848,"simulated_frequent","Simulated",2023,0.711575320510225,4,1
275,143.576,0.710869485608116,0.7115,850,"simulated_frequent","Simulated",2023,0.71148938029424,4,1
276,144.1,0.712583703724295,0.7115,852,"simulated_frequent","Simulated",2023,0.711462961475842,4,1
277,144.624,0.710134135745745,0.7115,854,"simulated_frequent","Simulated",2023,0.711469520620861,4,1
278,145.148,0.710205332412664,0.7115,856,"simulated_frequent","Simulated",2023,0.711410343927875,4,1
279,145.672,0.712629616709799,0.7115,858,"simulated_frequent","Simulated",2023,0.711398052078769,4,1
280,146.196,0.710681267307885,0.7115,860,"simulated_frequent","Simulated",2023,0.71145553860247,4,1
281,146.72,0.71260094963517,0.7115,862,"simulated_frequent","Simulated",2023,0.711337808419608,4,1
282,147.244,0.711312941039633,0.7115,864,"simulated_frequent","Simulated",2023,0.71125856942424,4,1
283,147.768,0.711963659769948,0.7115,866,"simulated_frequent","Simulated",2023,0.711200212404184,4,1
284,148.292,0.712317518561799,0.7115,868,"simulated_frequent","Simulated",2023,0.711124647829758,4,1
285,148.816,0.710820873640664,0.7115,870,"simulated_frequent","Simulated",2023,0.711103328795241,4,1
286,149.34,0.71115490954524,0.711489960723613,872,"simulated_frequent","Simulated",2023,0.711044143994124,4,0.993307149075715
287,149.864,0.711751415077469,0.711473020685057,874,"simulated_frequent","Simulated",2023,0.71090885137014,4,0.982013790037908
288,150.388,0.710978160276864,0.711428861190234,876,"simulated_frequent","Simulated",2023,0.710947423979092,4,0.952574126822433
289,150.912,0.710413391491606,0.711321195616967,878,"simulated_frequent","Simulated",2023,0.710996502446356,4,0.880797077977882
290,151.436,0.7124897820605,0.711096587867945,880,"simulated_frequent","Simulated",2023,0.710914624154424,4,0.731058578630005
291,151.96,0.710093118904531,0.71075,882,"simulated_frequent","Simulated",2023,0.710883706113162,3,0.5
292,152.484,0.710543950426016,0.710403412132055,884,"simulated_frequent","Simulated",2023,0.710821084066891,3,0.731058578630005
293,153.008,0.709157489448858,0.710178804383033,886,"simulated_frequent","Simulated",2023,0.710811852558878,3,0.880797077977882
294,153.532,0.710580241014953,0.710071138809766,888,"simulated_frequent","Simulated",2023,0.710717182486109,3,0.952574126822433
295,154.056,0.709887962298316,0.710026979314943,890,"simulated_frequent","Simulated",2023,0.710694452020412,3,0.982013790037908
296,154.58,0.709626604784653,0.71,892,"simulated_frequent","Simulated",2023,0.710741907663501,3,0.993307149075715
297,155.104,0.709742558620627,0.710010039276386,894,"simulated_frequent","Simulated",2023,0.710736070023541,3,0.993307149075715
298,155.628,0.710944160533731,0.710026979314943,896,"simulated_frequent","Simulated",2023,0.710786946130772,3,0.982013790037908
299,156.152,0.71123598022522,0.710071138809766,898,"simulated_frequent","Simulated",2023,0.710876014226376,3,0.952574126822433
300,156.676,0.71091017257923,0.710178804383033,900,"simulated_frequent","Simulated",2023,0.710867913900807,3,0.880797077977882
301,157.2,0.710031988441382,0.710403412132055,902,"simulated_frequent","Simulated",2023,0.710817326243656,3,0.731058578630005
302,157.724,0.711285886663478,0.71075,904,"simulated_frequent","Simulated",2023,0.710928824179092,4,0.5
303,158.248,0.711119079371359,0.711096587867945,906,"simulated_frequent","Simulated",2023,0.71088659269282,4,0.731058578630005
304,158.772,0.709975588241799,0.711321195616967,908,"simulated_frequent","Simulated",2023,0.710927598634802,4,0.880797077977882
305,159.296,0.711840178782161,0.711428861190234,910,"simulated_frequent","Simulated",2023,0.710908458519095,4,0.952574126822433
306,159.82,0.711817442145536,0.711473020685057,912,"simulated_frequent","Simulated",2023,0.710972198330321,4,0.982013790037908
307,160.344,0.711032319106068,0.7115,914,"simulated_frequent","Simulated",2023,0.711000871895427,4,0.993307149075715
308,160.868,0.712819813329318,0.711489960723613,916,"simulated_frequent","Simulated",2023,0.710949503618694,4,0.993307149075715
309,161.392,0.712848590284551,0.711473020685057,918,"simulated_frequent","Simulated",2023,0.71094908621962,4,0.982013790037908
310,161.916,0.710243284654658,0.711428861190234,920,"simulated_frequent","Simulated",2023,0.71094193488945,4,0.952574126822433
311,162.44,0.711427441260333,0.711321195616967,922,"simulated_frequent","Simulated",2023,0.710943261192341,4,0.880797077977882
312,162.964,0.712434575548678,0.711096587867945,924,"simulated_frequent","Simulated",2023,0.710883594472551,4,0.731058578630005
313,163.488,0.709657089214306,0.71075,926,"simulated_frequent","Simulated",2023,0.710788481973546,3,0.5
314,164.012,0.710018614230488,0.710403412132055,928,"simulated_frequent","Simulated",2023,0.710815550215635,3,0.731058578630005
315,164.536,0.710178298585096,0.710178804383033,930,"simulated_frequent","Simulated",2023,0.710831750803032,3,0.880797077977882
316,165.06,0.711226498334069,0.710071138809766,932,"simulated_frequent","Simulated",2023,0.710744426169196,3,0.952574126822433
317,165.584,0.710228749651869,0.710026979314943,934,"simulated_frequent","Simulated",2023,0.710736152450409,3,0.982013790037908
318,166.108,0.70866382480925,0.71,936,"simulated_frequent","Simulated",2023,0.710791388874607,3,0.993307149075715
319,166.632,0.710935395153182,0.710010039276386,938,"simulated_frequent","Simulated",2023,0.710778361162079,3,0.993307149075715
320,167.156,0.711085802291648,0.710026979314943,940,"simulated_frequent","Simulated",2023,0.710677054358273,3,0.982013790037908
321,167.68,0.710938024939928,0.710071138809766,942,"simulated_frequent","Simulated",2023,0.710725075230124,3,0.952574126822433
322,168.204,0.7087789873258,0.710178804383033,944,"simulated_frequent","Simulated",2023,0.710787456935064,3,0.880797077977882
323,168.728,0.709288524184372,0.710403412132055,946,"simulated_frequent","Simulated",2023,0.71069359305069,3,0.731058578630005
324,169.252,0.711687512455229,0.71075,948,"simulated_frequent","Simulated",2023,0.710825135083386,4,0.5
325,169.776,0.710315800577126,0.711096587867945,950,"simulated_frequent","Simulated",2023,0.710918770670643,4,0.731058578630005
326,170.3,0.710006361471603,0.711321195616967,952,"simulated_frequent","Simulated",2023,0.710932962620654,4,0.880797077977882
327,170.824,0.711643694051024,0.711428861190234,954,"simulated_frequent","Simulated",2023,0.710912934373535,4,0.952574126822433
328,171.348,0.712192284014227,0.711473020685057,956,"simulated_frequent","Simulated",2023,0.711011239160076,4,0.982013790037908
329,171.872,0.712546231366228,0.7115,958,"simulated_frequent","Simulated",2023,0.7111594023103,4,0.993307149075715
330,172.396,0.710721147404611,0.7115,960,"simulated_frequent","Simulated",2023,0.711242679668617,4,1
331,172.92,0.711251722963527,0.7115,962,"simulated_frequent","Simulated",2023,0.711232224565933,4,1
332,173.444,0.712737457064073,0.7115,964,"simulated_frequent","Simulated",2023,0.711197603168639,4,1
333,173.968,0.710463433976844,0.7115,966,"simulated_frequent","Simulated",2023,0.711281610178187,4,1
334,174.492,0.71241947190091,0.7115,968,"simulated_frequent","Simulated",2023,0.711430549764855,4,1
335,175.016,0.711984961562883,0.7115,970,"simulated_frequent","Simulated",2023,0.711352561218705,4,1
336,175.54,0.710476329535339,0.7115,972,"simulated_frequent","Simulated",2023,0.711359259917411,4,1
337,176.064,0.710805905144568,0.7115,974,"simulated_frequent","Simulated",2023,0.711446530335991,4,1
338,176.588,0.712293150169216,0.7115,976,"simulated_frequent","Simulated",2023,0.711393855064844,4,1
339,177.112,0.71177525096396,0.7115,978,"simulated_frequent","Simulated",2023,0.711338617427544,4,1
340,177.636,0.712684219677839,0.7115,980,"simulated_frequent","Simulated",2023,0.711281715426391,4,1
341,178.16,0.710866245135292,0.7115,982,"simulated_frequent","Simulated",2023,0.711273959013796,4,1
342,178.684,0.710210975596738,0.711489960723613,984,"simulated_frequent","Simulated",2023,0.711201170968329,4,0.993307149075715
343,179.208,0.710543134526315,0.711473020685057,986,"simulated_frequent","Simulated",2023,0.711129877378561,4,0.982013790037908
344,179.732,0.7124162555044,0.711428861190234,988,"simulated_frequent","Simulated",2023,0.711111531456012,4,0.952574126822433
345,180.256,0.71004975298608,0.711321195616967,990,"simulated_frequent","Simulated",2023,0.710951211427591,4,0.880797077977882
346,180.78,0.710456473249945,0.711096587867945,992,"simulated_frequent","Simulated",2023,0.710882102075541,4,0.731058578630005
347,181.304,0.711839040261786,0.71075,994,"simulated_frequent","Simulated",2023,0.710921649816161,3,0.5
348,181.828,0.710537513356932,0.710403412132055,996,"simulated_frequent","Simulated",2023,0.710870489713805,3,0.731058578630005
349,182.352,0.711032293630929,0.710178804383033,998,"simulated_frequent","Simulated",2023,0.71082650631513,3,0.880797077977882
350,182.876,0.711351289342023,0.710071138809766,1000,"simulated_frequent","Simulated",2023,0.710869279841001,3,0.952574126822433
351,183.4,0.71055826274011,0.710026979314943,1002,"simulated_frequent","Simulated",2023,0.710773584951843,3,0.982013790037908
352,183.924,0.709723174008727,0.71,1004,"simulated_frequent","Simulated",2023,0.710791461744018,3,0.993307149075715
353,184.448,0.711240291678942,0.710010039276386,1006,"simulated_frequent","Simulated",2023,0.710799546658374,3,0.993307149075715
354,184.972,0.710078169603308,0.710026979314943,1008,"simulated_frequent","Simulated",2023,0.710849184546463,3,0.982013790037908
355,185.496,0.709052751304075,0.710071138809766,1010,"simulated_frequent","Simulated",2023,0.710818980274998,3,0.952574126822433
356,186.02,0.710533665169847,0.710178804383033,1012,"simulated_frequent","Simulated",2023,0.7109026105214,3,0.880797077977882
357,186.544,0.71130683208834,0.710403412132055,1014,"simulated_frequent","Simulated",2023,0.710979544466109,3,0.731058578630005
358,187.068,0.709731542995106,0.71075,1016,"simulated_frequent","Simulated",2023,0.710939744207121,4,0.5
359,187.592,0.711369498797044,0.711096587867945,1018,"simulated_frequent","Simulated",2023,0.710959505462398,4,0.731058578630005
360,188.116,0.712673495007234,0.711321195616967,1020,"simulated_frequent","Simulated",2023,0.710994263528715,4,0.880797077977882
361,188.64,0.710674627005536,0.711428861190234,1022,"simulated_frequent","Simulated",2023,0.710973885092324,4,0.952574126822433
362,189.164,0.711241657770949,0.711473020685057,1024,"simulated_frequent","Simulated",2023,0.711070545870755,4,0.982013790037908
363,189.688,0.710380758798215,0.7115,1026,"simulated_frequent","Simulated",2023,0.711163894658527,4,0.993307149075715
364,190.212,0.7115855301762,0.7115,1028,"simulated_frequent","Simulated",2023,0.711237317017476,4,1
365,190.736,0.711781965803634,0.7115,1030,"simulated_frequent","Simulated",2023,0.711270860832918,4,1
366,191.26,0.711805988160521,0.7115,1032,"simulated_frequent","Simulated",2023,0.711443410000094,4,1
367,191.784,0.712072086088825,0.7115,1034,"simulated_frequent","Simulated",2023,0.711408267774545,4,1
368,192.308,0.711003234823048,0.7115,1036,"simulated_frequent","Simulated",2023,0.711349482151543,4,1
369,192.832,0.710952499717753,0.7115,1038,"simulated_frequent","Simulated",2023,0.711349461402825,4,1
370,193.356,0.711762213023566,0.7115,1040,"simulated_frequent","Simulated",2023,0.711352520133847,4,1
371,193.88,0.710923342177831,0.7115,1042,"simulated_frequent","Simulated",2023,0.711292548108648,4,1
372,194.404,0.712588139087148,0.7115,1044,"simulated_frequent","Simulated",2023,0.711292959057581,4,1
373,194.928,0.71168349855194,0.711489960723613,1046,"simulated_frequent","Simulated",2023,0.71120549646461,4,0.993307149075715
374,195.452,0.712782161216869,0.711473020685057,1048,"simulated_frequent","Simulated",2023,0.711148053507121,4,0.982013790037908
375,195.976,0.710782589727588,0.711428861190234,1050,"simulated_frequent","Simulated",2023,0.711109381647325,4,0.952574126822433
376,196.5,0.712676283814779,0.711321195616967,1052,"simulated_frequent","Simulated",2023,0.711060327687212,4,0.880797077977882
377,197.024,0.709795678433313,0.711096587867945,1054,"simulated_frequent","Simulated",2023,0.710982637596204,4,0.731058578630005
378,197.548,0.710072334005311,0.71075,1056,"simulated_frequent","Simulated",2023,0.710925910211007,3,0.5
379,198.072,0.709731107272018,0.710403412132055,1058,"simulated_frequent","Simulated",2023,0.710947513115724,3,0.731058578630005
380,198.596,0.711433732148518,0.710178804383033,1060,"simulated_frequent","Simulated",2023,0.710990889512054,3,0.880797077977882
381,199.12,0.711414082478039,0.710071138809766,1062,"simulated_frequent","Simulated",2023,0.710983911256563,3,0.952574126822433
382,199.644,0.710683256933128,0.710026979314943,1064,"simulated_frequent","Simulated",2023,0.710993385689623,3,0.982013790037908
383,200.168,0.709404943318572,0.71,1066,"simulated_frequent","Simulated",2023,0.71096309248974,3,0.993307149075715
384,200.692,0.70917445669094,0.710010039276386,1068,"simulated_frequent","Simulated",2023,0.711003582171663,3,0.993307149075715
385,201.216,0.710773421120492,0.710026979314943,1070,"simulated_frequent","Simulated",2023,0.710891923721537,3,0.982013790037908
386,201.74,0.710751832641247,0.710071138809766,1072,"simulated_frequent","Simulated",2023,0.710923487282262,3,0.952574126822433
387,202.264,0.710174496249368,0.710178804383033,1074,"simulated_frequent","Simulated",2023,0.710832896791966,3,0.880797077977882
388,202.788,0.710880810999681,0.710403412132055,1076,"simulated_frequent","Simulated",2023,0.710947653346908,3,0.731058578630005
389,203.312,0.7114568958221,0.71075,1078,"simulated_frequent","Simulated",2023,0.711022533370413,4,0.5
390,203.836,0.711863404040694,0.711096587867945,1080,"simulated_frequent","Simulated",2023,0.711155624701673,4,0.731058578630005
391,204.36,0.711615669658242,0.711321195616967,1082,"simulated_frequent","Simulated",2023,0.711222810842182,4,0.880797077977882
392,204.884,0.711122305272095,0.711428861190234,1084,"simulated_frequent","Simulated",2023,0.711234359347943,4,0.952574126822433
393,205.408,0.711951981889608,0.711473020685057,1086,"simulated_frequent","Simulated",2023,0.71124611287248,4,0.982013790037908
394,205.932,0.712533781872317,0.7115,1088,"simulated_frequent","Simulated",2023,0.711306558423189,4,0.993307149075715
395,206.456,0.710437333764229,0.7115,1090,"simulated_frequent","Simulated",2023,0.71140346687386,4,1
396,206.98,0.711445424502809,0.7115,1092,"simulated_frequent","Simulated",2023,0.711434366573365,4,1
397,207.504,0.710773883518577,0.7115,1094,"simulated_frequent","Simulated",2023,0.711533567404663,4,1
398,208.028,0.712205566087086,0.7115,1096,"simulated_frequent","Simulated",2023,0.711547276739063,4,1
399,208.552,0.711644814498909,0.7115,1098,"simulated_frequent","Simulated",2023,0.711528381819545,4,1
400,209.076,0.712526025228482,0.7115,1100,"simulated_frequent","Simulated",2023,0.711509320941387,4,1
401,209.6,0.712844641099218,0.7115,1102,"simulated_frequent","Simulated",2023,0.711521560784608,4,1
402,210.124,0.711656601099018,0.7115,1104,"simulated_frequent","Simulated",2023,0.711555280535921,4,1
403,210.648,0.710930080948397,0.7115,1106,"simulated_frequent","Simulated",2023,0.711530860180752,4,1
404,211.172,0.71067429988347,0.7115,1108,"simulated_frequent","Simulated",2023,0.711516076577206,4,1
405,211.696,0.711209534155019,0.7115,1110,"simulated_frequent","Simulated",2023,0.711464567992184,4,1
406,212.22,0.711422314810101,0.7115,1112,"simulated_frequent","Simulated",2023,0.71156637072054,4,1
407,212.744,0.712835050098505,0.7115,1114,"simulated_frequent","Simulated",2023,0.711617231611876,4,1
408,213.268,0.710462392271776,0.7115,1116,"simulated_frequent","Simulated",2023,0.711635463734809,4,1
409,213.792,0.710484017689805,0.7115,1118,"simulated_frequent","Simulated",2023,0.711604311002046,4,1
410,214.316,0.711056617380772,0.7115,1120,"simulated_frequent","Simulated",2023,0.711629341337345,4,1
411,214.84,0.712120440748334,0.7115,1122,"simulated_frequent","Simulated",2023,0.711624855397749,4,1
412,215.364,0.71232378443582,0.7115,1124,"simulated_frequent","Simulated",2023,0.711497319349135,4,1
413,215.888,0.710609477813542,0.7115,1126,"simulated_frequent","Simulated",2023,0.711533786220542,4,1
414,216.412,0.711641526215151,0.7115,1128,"simulated_frequent","Simulated",2023,0.711525472115184,4,1
415,216.936,0.711452101586852,0.7115,1130,"simulated_frequent","Simulated",2023,0.711555152122831,4,1
416,217.46,0.712575191059708,0.7115,1132,"simulated_frequent","Simulated",2023,0.711545740208167,4,1
417,217.984,0.712513503220864,0.7115,1134,"simulated_frequent","Simulated",2023,0.711510862085492,4,1
418,218.508,0.711156758100167,0.7115,1136,"simulated_frequent","Simulated",2023,0.711352634776367,4,1
419,219.032,0.711551358699053,0.7115,1138,"simulated_frequent","Simulated",2023,0.711305583917077,4,1
420,219.556,0.712170451540184,0.711489960723613,1140,"simulated_frequent","Simulated",2023,0.711279350175432,4,0.993307149075715
421,220.08,0.712431820496975,0.711473020685057,1142,"simulated_frequent","Simulated",2023,0.71122839576551,4,0.982013790037908
422,220.604,0.710166384078324,0.711428861190234,1144,"simulated_frequent","Simulated",2023,0.711140523755654,4,0.952574126822433
423,221.128,0.712422405398565,0.711321195616967,1146,"simulated_frequent","Simulated",2023,0.710997873493443,4,0.880797077977882
424,221.652,0.710755484735876,0.711096587867945,1148,"simulated_frequent","Simulated",2023,0.711039317001445,4,0.731058578630005
425,222.176,0.711297580044065,0.71075,1150,"simulated_frequent","Simulated",2023,0.710935025142686,3,0.5
426,222.7,0.711011883947064,0.710403412132055,1152,"simulated_frequent","Simulated",2023,0.710911623464967,3,0.731058578630005
427,223.224,0.710689874233936,0.710178804383033,1154,"simulated_frequent","Simulated",2023,0.710830652750801,3,0.880797077977882
428,223.748,0.709512276606872,0.710071138809766,1156,"simulated_frequent","Simulated",2023,0.710723533492699,3,0.952574126822433
429,224.272,0.709474324226693,0.710026979314943,1158,"simulated_frequent","Simulated",2023,0.710718395477016,3,0.982013790037908
430,224.796,0.70993310911525,0.71,1160,"simulated_frequent","Simulated",2023,0.710781161916673,3,0.993307149075715
431,225.32,0.709986574772409,0.710010039276386,1162,"simulated_frequent","Simulated",2023,0.710788953825274,3,0.993307149075715
432,225.844,0.710275128541363,0.710026979314943,1164,"simulated_frequent","Simulated",2023,0.710802845027949,3,0.982013790037908
433,226.368,0.709328128929395,0.710071138809766,1166,"simulated_frequent","Simulated",2023,0.71086571638382,3,0.952574126822433
434,226.892,0.711479791481585,0.710178804383033,1168,"simulated_frequent","Simulated",2023,0.710842449989862,3,0.880797077977882
435,227.416,0.709451397181206,0.710403412132055,1170,"simulated_frequent","Simulated",2023,0.710874160637951,3,0.731058578630005
436,227.94,0.710960666354746,0.71075,1172,"simulated_frequent","Simulated",2023,0.710913959660953,4,0.5
437,228.464,0.710874806062229,0.711096587867945,1174,"simulated_frequent","Simulated",2023,0.710948733742504,4,0.731058578630005
438,228.988,0.710263998800723,0.711321195616967,1176,"simulated_frequent","Simulated",2023,0.7109997797852,4,0.880797077977882
439,229.512,0.711048859770823,0.711428861190234,1178,"simulated_frequent","Simulated",2023,0.711143383620896,4,0.952574126822433
440,230.036,0.712869453931844,0.711473020685057,1180,"simulated_frequent","Simulated",2023,0.711194740120172,4,0.982013790037908
441,230.56,0.712334081620816,0.7115,1182,"simulated_frequent","Simulated",2023,0.711326176965837,4,0.993307149075715
442,231.084,0.712723535753135,0.7115,1184,"simulated_frequent","Simulated",2023,0.71141644450556,4,1
443,231.608,0.711486682551633,0.7115,1186,"simulated_frequent","Simulated",2023,0.711484337898936,4,1
444,232.132,0.711933811125439,0.7115,1188,"simulated_frequent","Simulated",2023,0.711558969902609,4,1
445,232.656,0.711421408345737,0.7115,1190,"simulated_frequent","Simulated",2023,0.711556093028855,4,1
446,233.18,0.712133359527122,0.7115,1192,"simulated_frequent","Simulated",2023,0.711641579815315,4,1
447,233.704,0.711742139659636,0.7115,1194,"simulated_frequent","Simulated",2023,0.711716410527047,4,1
448,234.228,0.711761841130536,0.7115,1196,"simulated_frequent","Simulated",2023,0.7117463956435,4,1
449,234.752,0.712527957156487,0.7115,1198,"simulated_frequent","Simulated",2023,0.711702982419578,4,1
450,235.276,0.710552810711507,0.7115,1200,"simulated_frequent","Simulated",2023,0.711608183139175,4,1
451,235.8,0.712693282874208,0.7115,1202,"simulated_frequent","Simulated",2023,0.71145298691276,4,1
452,236.324,0.711882193106599,0.7115,1204,"simulated_frequent","Simulated",2023,0.711315060557657,4,1
453,236.848,0.711700889802258,0.7115,1206,"simulated_frequent","Simulated",2023,0.711230582620117,4,1
454,237.372,0.710895401006528,0.711489960723613,1208,"simulated_frequent","Simulated",2023,0.711189262802622,4,0.993307149075715
455,237.896,0.71141937713275,0.711473020685057,1210,"simulated_frequent","Simulated",2023,0.711082213938347,4,0.982013790037908
456,238.42,0.711246619696863,0.711428861190234,1212,"simulated_frequent","Simulated",2023,0.710973849018208,4,0.952574126822433
457,238.944,0.712532111301108,0.711321195616967,1214,"simulated_frequent","Simulated",2023,0.710837208379064,4,0.880797077977882
458,239.468,0.711504493507746,0.711096587867945,1216,"simulated_frequent","Simulated",2023,0.710789922796046,4,0.731058578630005
459,239.992,0.709352321098372,0.71075,1218,"simulated_frequent","Simulated",2023,0.710693567404176,3,0.5
460,240.516,0.709058074882344,0.710403412132055,1220,"simulated_frequent","Simulated",2023,0.710572415929605,3,0.731058578630005
461,241.04,0.709610333177147,0.710178804383033,1222,"simulated_frequent","Simulated",2023,0.710610734919293,3,0.880797077977882
462,241.564,0.709437628163635,0.710071138809766,1224,"simulated_frequent","Simulated",2023,0.710498380191819,3,0.952574126822433
463,242.088,0.710949499064812,0.710026979314943,1226,"simulated_frequent","Simulated",2023,0.710416931904211,3,0.982013790037908
464,242.612,0.710618966384232,0.71,1228,"simulated_frequent","Simulated",2023,0.710341265664449,3,0.993307149075715
465,243.136,0.709685784975662,0.710010039276386,1230,"simulated_frequent","Simulated",2023,0.710411147492753,3,0.993307149075715
466,243.66,0.709145745022816,0.710026979314943,1232,"simulated_frequent","Simulated",2023,0.710350325853408,3,0.982013790037908
467,244.184,0.709263906105101,0.710071138809766,1234,"simulated_frequent","Simulated",2023,0.710336706620762,3,0.952574126822433
468,244.708,0.710749142416266,0.710178804383033,1236,"simulated_frequent","Simulated",2023,0.710249636799882,3,0.880797077977882
469,245.232,0.709738377901256,0.710403412132055,1238,"simulated_frequent","Simulated",2023,0.710196876912249,3,0.731058578630005
470,245.756,0.709983776190504,0.71075,1240,"simulated_frequent","Simulated",2023,0.71025121901077,4,0.5
471,246.28,0.711357509494949,0.711096587867945,1242,"simulated_frequent","Simulated",2023,0.710380665990742,4,0.731058578630005
472,246.804,0.710333833597249,0.711321195616967,1244,"simulated_frequent","Simulated",2023,0.710464294268494,4,0.880797077977882
473,247.328,0.710171779066831,0.711428861190234,1246,"simulated_frequent","Simulated",2023,0.710546737574971,4,0.952574126822433
474,247.852,0.710111898767261,0.711473020685057,1248,"simulated_frequent","Simulated",2023,0.710507638544285,4,0.982013790037908
475,248.376,0.712362919400912,0.7115,1250,"simulated_frequent","Simulated",2023,0.71049528562946,4,0.993307149075715
476,248.9,0.710142122706491,0.7115,1252,"simulated_frequent","Simulated",2023,0.710574712312124,4,1
477,249.424,0.710960615811311,0.7115,1254,"simulated_frequent","Simulated",2023,0.710645481335157,4,1
478,249.948,0.710703645062633,0.7115,1256,"simulated_frequent","Simulated",2023,0.710713667680053,4,1
479,250.472,0.710396535867453,0.7115,1258,"simulated_frequent","Simulated",2023,0.710796494181331,4,1
480,250.996,0.710493505167309,0.7115,1260,"simulated_frequent","Simulated",2023,0.710889673123931,4,1
481,251.52,0.711776461461745,0.7115,1262,"simulated_frequent","Simulated",2023,0.710914978076679,4,1
482,252.044,0.711366527009942,0.7115,1264,"simulated_frequent","Simulated",2023,0.710897715802111,4,1
483,252.568,0.711168937599659,0.7115,1266,"simulated_frequent","Simulated",2023,0.710937817347625,4,1
484,253.092,0.710128419420402,0.7115,1268,"simulated_frequent","Simulated",2023,0.711027706437482,4,1
485,253.616,0.71035955517292,0.7115,1270,"simulated_frequent","Simulated",2023,0.711056840105557,4,1
486,254.14,0.711353745311592,0.7115,1272,"simulated_frequent","Simulated",2023,0.711026954259634,4,1
487,254.664,0.710631894506514,0.7115,1274,"simulated_frequent","Simulated",2023,0.711028072917789,4,1
488,255.188,0.71069581934791,0.7115,1276,"simulated_frequent","Simulated",2023,0.711054362617247,4,1
489,255.712,0.712488498943113,0.7115,1278,"simulated_frequent","Simulated",2023,0.71103731146512,4,1
490,256.236,0.71169513569586,0.7115,1280,"simulated_frequent","Simulated",2023,0.710968325999834,4,1
491,256.76,0.710515180198196,0.7115,1282,"simulated_frequent","Simulated",2023,0.710984308290061,4,1
492,257.284,0.710995001729019,0.7115,1284,"simulated_frequent","Simulated",2023,0.710951267837802,4,1
493,257.808,0.711175966053047,0.711489960723613,1286,"simulated_frequent","Simulated",2023,0.710898159201291,4,0.993307149075715
494,258.332,0.71205944995383,0.711473020685057,1288,"simulated_frequent","Simulated",2023,0.710832397940679,4,0.982013790037908
495,258.856,0.710723705796845,0.711428861190234,1290,"simulated_frequent","Simulated",2023,0.710767369414224,4,0.952574126822433
496,259.38,0.711735316636528,0.711321195616967,1292,"simulated_frequent","Simulated",2023,0.710773758697234,4,0.880797077977882
497,259.904,0.710165614527747,0.711096587867945,1294,"simulated_frequent","Simulated",2023,0.710718062141922,4,0.731058578630005
498,260.428,0.711512699499913,0.71075,1296,"simulated_frequent","Simulated",2023,0.710745365832181,3,0.5
499,260.952,0.710345570867971,0.710403412132055,1298,"simulated_frequent","Simulated",2023,0.710754216071008,3,0.731058578630005
500,261.476,0.708947841096462,0.710178804383033,1300,"simulated_frequent","Simulated",2023,0.710680484852557,3,0.880797077977882
501,262,0.710829133262072,0.710071138809766,1302,"simulated_frequent","Simulated",2023,0.710707717835136,3,0.952574126822433
502,262.524,0.711082611964305,0.710026979314943,1304,"simulated_frequent","Simulated",2023,0.710774657783668,3,0.982013790037908
503,263.048,0.710251245643198,0.71,1306,"simulated_frequent","Simulated",2023,0.710737642176711,3,0.993307149075715
504,263.572,0.709787951126824,0.710010039276386,1308,"simulated_frequent","Simulated",2023,0.710703203825158,3,0.993307149075715
505,264.096,0.708762820364849,0.710026979314943,1310,"simulated_frequent","Simulated",2023,0.71066342051709,3,0.982013790037908
506,264.62,0.710493730116129,0.710071138809766,1312,"simulated_frequent","Simulated",2023,0.710678671412167,3,0.952574126822433
