"Cycle","Time","Iso","BaseSignal","TrueState","StateFactor","BlurredIso","Iso_SNR_50","Iso_SNR_20","Iso_SNR_10","Iso_SNR_5"
207,285.58,0.704929720134923,0.7065,1,"State 1",0.705745988197769,0.683288772163425,0.641854491491354,0.677677210598763,0.717379575426525
208,286.104,0.705689838232829,0.7065,1,"State 1",0.705964955071065,0.637049970996151,0.728291911075442,0.504621223512647,0.78295649794225
209,286.628,0.707189613048578,0.7065,1,"State 1",0.70625199278642,0.722190609906432,0.388514268372167,0.755265704872849,0.59931626529333
210,287.152,0.706588839804531,0.7065,1,"State 1",0.706688468290057,0.636429046656438,0.633381796479767,0.45350162990442,0.616275612460501
211,287.676,0.706861952711238,0.7065,1,"State 1",0.707106319431899,0.686607845171623,0.605160415233072,0.499127016112089,0.326437910901954
212,288.2,0.707112097653106,0.7065,1,"State 1",0.706812724123814,0.585804419751846,0.530928194606324,0.787643528980058,0.591544272006234
213,288.724,0.707779093942043,0.7065,1,"State 1",0.70660797739104,0.744557251745966,0.736397215726,0.536259810516256,0.476033998585533
214,289.248,0.70572163650815,0.7065,1,"State 1",0.706652993283507,0.6140727813728,0.700828220908345,0.94037992121671,0.692584534632946
215,289.772,0.70556510614066,0.7065,1,"State 1",0.706523810770493,0.633132798221351,0.876640741619371,0.881491432924339,0.508443553210763
216,290.296,0.707087032173577,0.7065,1,"State 1",0.706103084114998,0.614983105945696,0.657399503430748,0.908881043808597,0.350886722213044
217,290.82,0.706466185088034,0.7065,1,"State 1",0.706020348593433,0.56943022255093,0.652902869294541,0.946001399136371,0.65852572384496
218,291.344,0.705675460664568,0.7065,1,"State 1",0.705891144858362,0.630837123488121,0.552353990837128,0.55900633430113,1.01160347605458
219,291.868,0.705307958900327,0.7065,1,"State 1",0.705690667442692,0.630262800073578,0.806119881380402,1.09691342801364,0.425418469974739
220,292.392,0.704919087465304,0.7065,1,"State 1",0.705869164722006,0.761593450412376,0.683108995088666,1.08569101012792,1.21933279122182
221,292.916,0.70608464509523,0.7065,1,"State 1",0.706300780076164,0.766445253744222,0.671876680341475,0.858477404158676,0.96327795013429
222,293.44,0.707358671484603,0.7065,1,"State 1",0.70659671266445,0.744321204409901,0.756698497976186,0.7661800671938,0.556343498014168
223,293.964,0.707833537435358,0.7065,1,"State 1",0.70691246052643,0.67078864262827,0.732846029920892,0.793784723216199,0.483413923034749
224,294.488,0.706787621841755,0.7065,1,"State 1",0.707141703179087,0.713235110982574,0.869478545847216,0.707446213721802,0.621790772894585
225,295.012,0.706497826775206,0.7065,1,"State 1",0.707014441008446,0.684854692816287,0.790699742882152,0.671969458861118,0.540395297840246
226,295.536,0.707230858358511,0.7065,1,"State 1",0.706699853012781,0.728080486357355,0.912250997132872,0.989176665019865,0.744964780324337
227,296.06,0.706722360631401,0.7065,1,"State 1",0.706638870785562,0.674804789591278,0.645926542090669,1.1200499971955,0.802626929889894
228,296.584,0.706260597457034,0.7065,1,"State 1",0.706406869856968,0.637634955513549,0.874267258138389,0.993076941415918,0.83579998183242
229,297.108,0.706482710705657,0.7065,1,"State 1",0.706436098996425,0.625656621062382,0.940503727031968,1.08087928086577,0.637299555286209
230,297.632,0.705337822132236,0.7065,1,"State 1",0.706325338790937,0.628322279693472,0.82241854706678,0.96994588821294,0.667163665518969
231,298.156,0.707377004055798,0.7065,1,"State 1",0.70637735539232,0.641393816126265,0.617865491228772,1.07637998099218,1.18497624112255
232,298.68,0.706168559603962,0.7065,1,"State 1",0.70642433260737,0.730349832867895,0.851449057237713,0.738761361472953,0.9037259766861
233,299.204,0.706520680463946,0.7065,1,"State 1",0.706739323294652,0.695633711127362,0.726070388415966,0.817240170023935,0.963738160901206
234,299.728,0.706717596780907,0.7065,1,"State 1",0.706666683936303,0.862575809891936,0.731118734391227,0.625983706754781,0.983195695611203
235,300.252,0.706912775568647,0.7065,1,"State 1",0.706708645642637,0.723434761520753,0.859887659809021,0.700995583841652,0.601830800466053
236,300.776,0.707013807264054,0.7065,1,"State 1",0.706714116478543,0.741131920526675,0.823832093934887,0.661949275136581,0.734233990227389
237,301.3,0.706378368135628,0.7065,1,"State 1",0.706686930440468,0.825967892687673,0.58281346294658,0.848974721241622,1.11774244128467
238,301.824,0.706548034643476,0.7065,1,"State 1",0.706572812625778,0.728279005200503,0.7343580362222,0.839542512632887,1.09352649562829
239,302.348,0.706581666590536,0.7065,1,"State 1",0.70630688197715,0.751895956495825,0.624428942735216,0.848255954524791,0.746894435297711
240,302.872,0.706342186495196,0.7065,1,"State 1",0.706302592064623,0.769407402504023,0.697736715677966,0.792759697157475,0.488439913811461
241,303.396,0.705684154020915,0.7065,1,"State 1",0.706488452721031,0.786242285472333,0.642320214491168,0.401582076603917,0.779827335124866
242,303.92,0.706356918572991,0.7065,1,"State 1",0.706416872704901,0.631910988605439,0.595747953172403,0.679339196129211,0.83434539824878
243,304.444,0.707477337925518,0.7065,1,"State 1",0.706522317290415,0.685589930396208,0.561551559619131,0.625509273451845,0.596507374699385
244,304.968,0.706223766509886,0.7065,1,"State 1",0.706928337755206,0.581115133553545,0.471495766752812,0.823344470152627,0.888231741604554
245,305.492,0.706869409422766,0.7065,1,"State 1",0.707076241722689,0.550681300145496,0.38597833495402,0.680846391893681,0.363218550230085
246,306.016,0.70771425634487,0.7065,1,"State 1",0.706900182664007,0.695295357157322,0.537117950820101,0.535340321954902,0.841706359544821
247,306.54,0.707096438410406,0.7065,1,"State 1",0.706982706298847,0.587174595106622,0.201073662690217,0.397391908633077,0.806564711349755
248,307.064,0.706597042632105,0.7065,1,"State 1",0.70712703583036,0.559933908923768,0.572926869314961,0.554459929978745,0.684440886608286
249,307.588,0.70663638468409,0.7065,1,"State 1",0.706994645935437,0.686557679464402,0.618845291849832,0.768947006950323,0.75327835815343
250,308.112,0.707591057080332,0.7065,1,"State 1",0.706989660919797,0.562373141552996,0.666041365483099,0.511731299027633,0.628399670853772
251,308.636,0.707052306870254,0.7065,1,"State 1",0.706995786117759,0.656290125276602,0.900716264310342,0.297785510901559,0.524263766363771
252,309.16,0.707071513332207,0.7065,1,"State 1",0.70717754984281,0.696240684044879,0.692104264404335,0.472424091109381,0.745268417621408
253,309.684,0.706627668621911,0.7065,1,"State 1",0.707258784107431,0.642061046780502,0.68768063340251,0.6808305020812,0.542672440218858
254,310.208,0.707545203309345,0.7065,1,"State 1",0.707321966861558,0.63005637956361,0.723031191558175,1.04092866719756,0.394839569856174
255,310.732,0.707997228403441,0.7065,1,"State 1",0.707433482939716,0.594557076181221,0.464353409844607,0.66012498683167,0.49264613925897
256,311.256,0.707368220640885,0.7065,1,"State 1",0.70752547879269,0.710691879657026,0.776807769365345,0.687164770442829,0.899115320212886
257,311.78,0.707629093722997,0.7065,1,"State 1",0.707421635881852,0.763550164936295,0.589806588026342,0.325840919381406,0.866249743735798
258,312.304,0.70708764788678,0.7065,1,"State 1",0.706892031554822,0.621221460103682,0.717472827469537,0.519049947169558,1.12216219271359
259,312.828,0.707025988755155,0.7065,1,"State 1",0.706660304397433,0.636954931019969,0.597960932343879,0.817358029466945,1.42376701369096
260,313.352,0.705349206768295,0.7065,1,"State 1",0.7064206753366,0.689909376666931,0.416989539433455,0.68080628576706,1.82813261299932
261,313.876,0.706209584853939,0.7065,1,"State 1",0.706062951975963,0.607003042248383,0.474858574315457,0.912779237707456,1.21681995454514
262,314.4,0.706430948418829,0.7065,1,"State 1",0.705953175366962,0.769101850462603,0.31205717467292,0.589296117648691,0.814959552225188
263,314.924,0.705299031083597,0.7065,1,"State 1",0.706101581027936,0.694865432306222,0.440130794717067,0.738997542304205,0.788321133263673
264,315.448,0.706477105710152,0.7065,1,"State 1",0.706162659982811,0.627843039017008,0.260816771897253,0.580646836936887,0.579690312378233
265,315.972,0.706091235073165,0.7065,1,"State 1",0.706011530303109,0.707855581061201,0.435543317780567,0.518210198277522,0.381042036806511
266,316.496,0.706514979628313,0.7065,1,"State 1",0.705900440234658,0.650991533032617,0.471540523702139,0.487302472709995,0.369133531839995
267,317.02,0.70567530002032,0.7065,1,"State 1",0.70574251469738,0.480301206457106,0.692290267996975,0.550927895489467,0.78394113902402
268,317.544,0.704743580741343,0.7065,1,"State 1",0.705883955123365,0.665969962709975,0.537153669016936,0.423724516659037,0.757946789421083
269,318.068,0.705687478023763,0.7065,1,"State 1",0.705937464893205,0.533497959908145,0.575254451228142,0.612490037651031,0.647743980780238
270,318.592,0.706798437203088,0.7065,1,"State 1",0.706234871091951,0.540720867719853,0.472735556064463,0.63949250137291,0.791793326539781
271,319.116,0.70678252847751,0.7065,1,"State 1",0.706714051057639,0.642543382380038,0.649670230956364,0.522369473559645,0.793053255116989
272,319.64,0.70716233101405,0.7065,1,"State 1",0.706660701774703,0.627155365363345,0.812907707683665,0.261366945886631,0.792736493206999
273,320.164,0.707139480569785,0.7065,1,"State 1",0.706458448066673,0.707903208998382,0.621397749302493,0.495344888206502,1.01805664143985
274,320.688,0.705420731609083,0.7065,1,"State 1",0.705998756672021,0.548848272579684,0.651023784858771,0.404546938733731,0.508329233978574
275,321.212,0.705787168662938,0.7065,1,"State 1",0.70568792717612,0.634258783742087,0.606520667661741,0.585328810439208,0.452335088854277
276,321.736,0.704484071504252,0.7065,1,"State 1",0.705426921479551,0.53787047037674,0.452224281922048,0.947771221528438,0.923954394927769
277,322.26,0.70560818353454,0.7065,1,"State 1",0.705772253714362,0.767806361659299,0.420006868873944,0.681144802933429,1.27575324636463
278,322.784,0.705834452086943,0.7065,1,"State 1",0.706035318306976,0.693478214250028,0.619667056546972,0.70814344665355,1.21556096731578
279,323.308,0.70714739278314,0.7065,1,"State 1",0.706439347664317,0.709228347622648,0.638789130774091,0.858107363990766,0.860041427753656
280,323.832,0.707102491626003,0.7065,1,"State 1",0.706942112729986,0.540732774142341,0.78659840110962,0.727317271071766,0.621173644098966
281,324.356,0.706504218290961,0.7065,1,"State 1",0.707239279582905,0.645401254673458,0.98141014508346,0.937727441059259,1.4592731374467
282,324.88,0.708122008862882,0.7065,1,"State 1",0.707222063886003,0.670475945086798,0.711315418964177,0.916803136021005,1.0658725389901
283,325.404,0.707320286351539,0.7065,1,"State 1",0.707297438954509,0.688165599890381,0.76986325461042,0.955365414441708,0.722668366632787
284,325.928,0.70706131429863,0.7065,1,"State 1",0.707575775589476,0.655500183463307,0.650065604066758,0.972263504465735,0.869255489631704
285,326.452,0.707479366968534,0.7065,1,"State 1",0.707535784378423,0.771237170467097,0.876847308691353,0.729187392577561,0.704067294557229
286,326.976,0.707895901465793,0.7065,1,"State 1",0.707761542472284,0.706314867996774,0.792731797621124,0.722329835529972,0.621457772571774
287,327.5,0.70792205280762,0.7065,1,"State 1",0.707698563693238,0.737988458142317,0.728514538148743,0.967075967220804,0.462035046203022
288,328.024,0.708449076820845,0.7065,1,"State 1",0.707642285257016,0.704778800844449,0.696589984296118,1.08048203900163,0.168274538064273
289,328.548,0.706746420403397,0.7065,1,"State 1",0.707615921831774,0.644778487265764,0.851122912747098,0.879534232229741,0.459418383249543
290,329.072,0.707197974787426,0.7065,1,"State 1",0.707595539334385,0.711127314544777,0.757227735573964,1.1416163231884,0.302092758059318
291,329.596,0.707764084339582,0.7065,1,"State 1",0.70747364175907,0.784002456476051,0.576087829390908,1.07812926929738,0.484249734063755
292,330.12,0.707820140320675,0.7065,1,"State 1",0.707453801108284,0.815153590033261,0.470138163066109,0.793433139886865,0.840732985388958
293,330.644,0.707839588944267,0.7065,1,"State 1",0.707567800994984,0.782999486087925,0.34264827848491,0.741866812779944,0.638673977688806
294,331.168,0.706647217149469,0.7065,1,"State 1",0.707427733225299,0.708929049861809,0.516157521989575,0.618831580347054,0.965788251991755
295,331.692,0.707767974220929,0.7065,1,"State 1",0.707441808804123,0.73777499919272,0.607436173972067,0.652145516605326,0.495809759008856
296,332.216,0.707063745491153,0.7065,1,"State 1",0.707019782810176,0.667171582261408,0.851789810354093,0.73189255494233,0.830390368994459
297,332.74,0.707890518214798,0.7065,1,"State 1",0.706950109271394,0.621244167677846,0.506718771138004,0.730516957090935,0.733979041767917
298,333.264,0.705729458974532,0.7065,1,"State 1",0.70665996338462,0.681005176249537,0.350164046936649,0.924119204240021,0.71824697110373
299,333.788,0.706298849455557,0.7065,1,"State 1",0.706265907127622,0.710228851684564,0.788961026225858,0.565422761820284,0.639838940970646
300,334.312,0.706317244787063,0.7065,1,"State 1",0.705751225422795,0.658425689786052,0.717364997888128,0.643660133635335,0.689839673241662
301,334.836,0.705093464206159,0.7065,1,"State 1",0.705518750086358,0.753891134173439,0.994627498807549,0.618307750566984,0.801997877590545
302,335.36,0.705317109690663,0.7065,1,"State 1",0.705079963850035,0.580145734707146,0.773535123367631,0.802869676998351,0.566888241218496
303,335.884,0.704567082292349,0.7065,1,"State 1",0.704921419947154,0.602675957741493,0.558386356581926,0.813176184231317,0.978673834823857
304,336.408,0.704104918273942,0.7065,1,"State 1",0.705072217836291,0.548716075978011,0.698836160413177,0.585219857454466,0.851031160467214
305,336.932,0.705524525272656,0.7065,1,"State 1",0.704807666644562,0.69456044649932,0.680771511471945,0.731564247078202,0.784650378374088
306,337.456,0.705847453651846,0.7065,1,"State 1",0.704994366162824,0.713254459553108,0.409512042773642,0.726801212987008,1.14986720648277
307,337.98,0.70399435373202,0.7065,1,"State 1",0.705574399492776,0.726378258619705,0.483088054996056,0.713091756906435,1.08652778144171
308,338.504,0.705500579883658,0.7065,1,"State 1",0.706023621905831,0.664050895154856,0.508749118826903,0.692151982718959,0.879026232328857
309,339.028,0.707005084923699,0.7065,1,"State 1",0.706363646140551,0.750801320104901,0.708569652711553,0.864249033136081,0.305466492099957
310,339.552,0.707770637337931,0.7065,1,"State 1",0.707060617333589,0.783185463904102,0.645266718961667,0.656008867837195,0.808667951702542
311,340.076,0.707547574825445,0.7065,1,"State 1",0.707077668092223,0.801922347944114,0.724728079723249,0.553245723036057,0.730004341063905
312,340.6,0.707479209697209,0.70623105857863,1.5,"State 1",0.70696492413674,0.798710638977414,0.610999771101685,0.769106320646472,0.660015069934265
313,341.124,0.70558583367683,0.706226114981261,1.5,"State 1",0.706633035885798,0.805053364042947,0.475317803758198,0.798091773050771,0.662861374916346
314,341.648,0.706441365146284,0.706221115178023,1.5,"State 1",0.706446101962623,0.74382936129193,0.674758971173577,0.526039093234908,0.692056544515451
315,342.172,0.70611119608322,0.706216059793816,1.5,"State 1",0.706409323553062,0.751310187296354,0.574623022096434,0.738902165982871,0.605861921859761
316,342.696,0.706612905209572,0.706210949502625,1.5,"State 1",0.706663280383355,0.746114472737631,0.839958433998969,0.555288191644808,0.894620346787981
317,343.22,0.707295317649403,0.706205785027837,1.5,"State 1",0.707039123530128,0.729283197599105,0.884353934111634,0.910718074563487,0.645815949201681
318,343.744,0.706855617828296,0.706200567142474,1.5,"State 1",0.707214814837653,0.688537496543121,0.619600476292864,0.974432682252329,0.716668304947527
319,344.268,0.70832058088015,0.706195296669348,1.5,"State 1",0.707122431080188,0.860805938692983,0.675101807208151,1.26524112084349,0.353031039263137
320,344.792,0.706989652620845,0.706189974481128,1.5,"State 1",0.707228099569196,0.724236752016432,0.563176593327241,1.28300214508144,0.52641357585944
321,345.316,0.706150986422245,0.706184601500323,1.5,"State 1",0.706993469710921,0.659970999108313,0.607594705839361,0.801634802454833,0.337379736031319
322,345.84,0.707823660094443,0.706179178699175,1.5,"State 1",0.706675461857984,0.676603188886552,0.641075717086381,0.869695301600208,0.281255917855347
323,346.364,0.705682468536923,0.706173707099454,1.5,"State 1",0.706579493686798,0.728932213949582,0.547330425238087,0.728505253918748,0.445962524995379
324,346.888,0.706730541615466,0.706168187772168,1.5,"State 1",0.706836159300529,0.715860811043253,0.696519690094839,1.00763491029172,0.517215564425431
325,347.412,0.706509811764914,0.70616262183717,1.5,"State 1",0.706735487637622,0.702419432489509,0.78920478924621,0.564889117614793,0.685721752366145
326,347.936,0.7074343144909,0.706157010462674,1.5,"State 1",0.707043018468757,0.540926787650628,0.679669662544674,0.781049756452269,0.289704954449069
327,348.46,0.707320301779907,0.706151354864666,1.5,"State 1",0.707082464500985,0.659690933198227,0.467121337731899,0.668342615984421,0.445452743196475
328,348.984,0.707220122692598,0.706145656306226,1.5,"State 1",0.706994146114065,0.680562759414888,0.713326839379824,0.585525311679512,0.759849460297715
329,349.508,0.706927771776607,0.706139916096738,1.5,"State 1",0.706734754003566,0.67026679025914,0.706367033035626,0.373371230553584,0.317261940936492
330,350.032,0.706068219830313,0.706134135591011,1.5,"State 1",0.70636908516505,0.658574761586177,0.646641242672468,0.308004068352214,0.788605811933602
331,350.556,0.706137353938402,0.706128316188295,1.5,"State 1",0.706183169124551,0.73901327604807,1.00372245776198,0.386237662589332,0.793364124108851
332,351.08,0.705491957587327,0.706122459331202,1.5,"State 1",0.70645925469122,0.915874773904248,0.678008116359087,0.210336989946294,0.833405834938126
333,351.604,0.706290542490106,0.706116566504521,1.5,"State 1",0.706742209990539,0.895742790676219,0.593118771213631,0.215103551260083,0.307196501147744
334,352.128,0.708308199609952,0.706110639233949,1.5,"State 1",0.706608323570914,0.826312153087756,0.605755502985798,0.589699359180252,0.493986798604233
335,352.652,0.707482996326908,0.706104679084714,1.5,"State 1",0.706749857497183,0.762051399171395,0.641009012146985,0.409109201344361,0.674417233744156
336,353.176,0.705467921840276,0.706098687660113,1.5,"State 1",0.706889927411023,0.815925554185127,0.648981926095851,0.53907281872864,0.706050610040034
337,353.7,0.706199627218676,0.706092666599954,1.5,"State 1",0.706647802119186,0.740232425237563,0.744041204000287,0.619666853466163,0.892632517015597
338,354.224,0.706990892059304,0.706086617578917,1.5,"State 1",0.706281897301336,0.776290317959011,0.75871577967356,0.362292596806058,0.941756774267907
339,354.748,0.707097573150764,0.706080542304821,1.5,"State 1",0.706488722655537,0.765725834365142,0.92483999265289,0.35999171841799,1.32876520604967
340,355.272,0.705653472237661,0.706074442516812,1.5,"State 1",0.706687076374173,0.715417349948581,0.83552245830447,0.896976600363588,0.866855805387197
341,355.796,0.70650204861128,0.706068319983478,1.5,"State 1",0.706728655767327,0.875385358217236,0.938835894941163,0.506682444624321,0.766977364492733
342,356.32,0.707191395811855,0.706062176500886,1.5,"State 1",0.706621348572614,0.691321325080284,0.697171080315375,0.905793235556804,0.756183384460409
343,356.844,0.707198789025076,0.706056013890545,1.5,"State 1",0.706734241898291,0.779873033453311,0.71389329652755,0.592602397629138,1.28316867332048
344,357.368,0.706561037177199,0.706049833997312,1.5,"State 1",0.706562266692169,0.728345905599836,0.733171701722973,0.562684858106471,0.925077117228193
345,357.892,0.706217938866045,0.706043638687237,1.5,"State 1",0.706395823690496,0.672004393530298,0.597120774483407,0.701784867028938,0.996060788182761
346,358.416,0.705642172580671,0.706037429845344,1.5,"State 1",0.706108372199425,0.725410279025357,0.62968189327663,0.612095062774925,0.58403066495653
347,358.94,0.706359180803489,0.706031209373374,1.5,"State 1",0.705916820936267,0.778651585704405,0.609649833298,0.780472694525363,0.376531117328973
348,359.464,0.705761531569721,0.706024979187479,1.5,"State 1",0.705839417708922,0.687293649943392,0.563272026077789,1.09092277373756,0.710487250866741
349,359.988,0.705603280861408,0.706018741215879,1.5,"State 1",0.705941798711287,0.67146816455902,0.54010553055919,0.821856659505142,0.806728644880008
350,360.512,0.705830922729321,0.706012497396484,1.5,"State 1",0.705588743895024,0.586875872978041,0.461158145493054,1.07771770997574,0.777332979246913
351,361.036,0.706154077592497,0.7060062496745,1.5,"State 1",0.705534283837539,0.590542504423239,0.636246271820491,0.650847334337391,0.807725283449901
352,361.56,0.704593906722172,0.706,1.5,"State 1",0.705602818312447,0.661019268745254,0.866097873444816,0.890602390130038,0.978043424480061
353,362.084,0.705489231282297,0.7059937503255,1.5,"State 1",0.705682825607253,0.581800954238873,0.774620185901892,0.691323800517126,0.872827337934206
354,362.608,0.705945953235946,0.705987502603516,1.5,"State 1",0.705642087351009,0.724039321736329,0.664938415543445,0.783148976074375,0.62503050908093
355,363.132,0.706230959203354,0.705981258784121,1.5,"State 1",0.705911423182757,0.736890933030145,0.642475224579084,0.671722296530601,0.459066837929739
356,363.656,0.705950386311276,0.705975020812521,1.5,"State 1",0.706033190895236,0.689879282020077,0.636475117358976,0.788838975174628,1.10962903037741
357,364.18,0.705940585880911,0.705968790626626,1.5,"State 1",0.705986167269322,0.704006457457637,0.643331319641042,0.630626322762148,0.714648893609769
358,364.704,0.706098069844693,0.705962570154656,1.5,"State 1",0.706367995084706,0.788901720524455,0.702853140466216,0.35717902863379,0.613089996639174
359,365.228,0.705710835106376,0.705956361312763,1.5,"State 1",0.706471398225599,0.716106828161211,0.791739035292387,0.540673334918324,0.743027159565605
360,365.752,0.708140098280274,0.705950166002688,1.5,"State 1",0.706592858561342,0.81393150827612,0.62188015050196,0.72524598999286,1.10011541473398
361,366.276,0.706467402015741,0.705943986109455,1.5,"State 1",0.706668213499982,0.66315382632616,0.989820209178095,0.592236401186765,0.728573535750821
362,366.8,0.706547887559624,0.705937823499114,1.5,"State 1",0.706969410469466,0.70911177712153,0.577330959626724,0.803206709455468,0.822960199834902
363,367.324,0.706474844537895,0.705931680016522,1.5,"State 1",0.706697712085477,0.740318938434668,0.349005301262338,0.824037275764326,0.628212803892194
364,367.848,0.707216819953794,0.705925557483188,1.5,"State 1",0.706645769641982,0.650300273179174,0.606099333002395,0.957914232524524,0.794026676055906
365,368.372,0.706781606360331,0.705919457695179,1.5,"State 1",0.706633057776494,0.634085607138351,0.616215912030088,0.82015686129561,0.910910464085446
366,368.896,0.706207689798267,0.705913382421083,1.5,"State 1",0.706551045749645,0.624744847933546,0.609707921560334,0.746927263577694,0.277116839479728
367,369.42,0.706484328232181,0.705907333400046,1.5,"State 1",0.706572640990842,0.648117572415528,0.642041334734773,0.954187200007022,0.349597149546845
368,369.944,0.706064784403652,0.705901312339888,1.5,"State 1",0.706516146043257,0.524835318618905,0.686288751515892,1.12396336043534,0.425606528343069
369,370.468,0.707324796159777,0.705895320915286,1.5,"State 1",0.706802995654535,0.6066163832499,0.768108553497605,0.655874160665468,0.0128681909097568
370,370.992,0.706499131622407,0.705889360766051,1.5,"State 1",0.70673301604103,0.622225086252318,0.776988500994534,0.761492628699717,0.23630108203429
371,371.516,0.707641937854658,0.705883433495479,1.5,"State 1",0.706815988562223,0.690033221663496,0.741584229284233,0.556099874200299,0.422254623016048
372,372.04,0.706134430164658,0.705877540668798,1.5,"State 1",0.706882119350937,0.620297772021282,0.819188133060476,0.560149745304003,0.9118758836417
373,372.564,0.706479647009617,0.705871683811705,1.5,"State 1",0.70699189620285,0.701177538392099,0.766001405055792,0.501624644191234,0.337930005918914
374,373.088,0.707655450103343,0.705865864408989,1.5,"State 1",0.706767422761979,0.662983590447348,0.655717608436485,0.893531380086271,1.02619783326166
375,373.612,0.707048015881973,0.705860083903262,1.5,"State 1",0.706590374269079,0.785031353361682,0.810555812680428,1.06689577293405,0.509196930465991
376,374.136,0.706519570650304,0.705854343693774,1.5,"State 1",0.706452101759988,0.598147419148839,0.839524267109437,1.14098455633117,0.0410636674022924
377,374.66,0.705249187700159,0.705848645135334,1.5,"State 1",0.706067105167,0.69325788150816,0.993333264672934,1.21042493656835,0.13207930196839
378,375.184,0.705788284464163,0.705842989537326,1.5,"State 1",0.705555035746206,0.715028123566467,0.68291686746981,0.886485760724923,0.60887006028252
379,375.708,0.705730467138403,0.70583737816283,1.5,"State 1",0.705253385618158,0.66253229440608,0.940116902671304,1.02408063344992,0.380453990803009
380,376.232,0.704487668778001,0.705831812227832,1.5,"State 1",0.705365036520748,0.755191131080448,0.728185156766639,0.966791291099513,0.558711505326553
381,376.756,0.705011320010062,0.705826292900546,1.5,"State 1",0.705464158646563,0.678816488730011,0.873670995556633,0.81464616922147,0.484058989452038
382,377.28,0.705807442213111,0.705820821300825,1.5,"State 1",0.705298054094223,0.694171099918768,0.847004743981892,1.0622428449595,0.465111733228115
383,377.804,0.70628389509324,0.705815398499677,1.5,"State 1",0.705597952045154,0.680064972106153,0.878452233285533,1.15229783232336,0.586239904576507
384,378.328,0.704899944376698,0.705810025518872,1.5,"State 1",0.705774391495147,0.705667622656673,1.00641199573771,0.829255396818828,0.322551717329417
385,378.852,0.70598715853266,0.705804703330652,1.5,"State 1",0.705628934271421,0.589201409841458,0.997449898775532,0.782641672373626,0.828639611978242
386,379.376,0.705893517260028,0.705799432857526,1.5,"State 1",0.705337042958938,0.596666367573515,0.985755421668835,0.949000853451946,0.87628388182039
387,379.9,0.705080156094477,0.705794214972163,1.5,"State 1",0.705346120695467,0.792099895292147,0.744561263601384,0.830408771507743,0.874320762865043
388,380.424,0.704824438530828,0.705789050497375,1.5,"State 1",0.705351514495818,0.791419709393113,0.828638857524989,1.00097052634058,0.604955815837585
389,380.948,0.70494533305934,0.705783940206184,1.5,"State 1",0.705275442570709,0.733193210604911,0.917386046983073,0.679173643746846,0.899751172566185
390,381.472,0.706014127534416,0.705778884821977,1.5,"State 1",0.70525984126056,0.750405575966312,0.859312466067463,0.640832816303201,0.846014081956958
391,381.996,0.705513157634481,0.705773885018739,1.5,"State 1",0.705474700347191,0.751411227892025,0.76519950968704,0.522394829640802,0.290231326893348
392,382.52,0.705002149543736,0.70576894142137,1.5,"State 1",0.705381489038222,0.764139525335766,0.762980729873416,0.436227558413235,0.328076875061489
393,383.044,0.705898733963983,0.7055,2,"State 2",0.705227944873205,0.849851240821543,0.642703029508153,0.508012887583972,0.104649920131669
394,383.568,0.704479276514494,0.7055,2,"State 2",0.705404156714626,0.812456245878721,0.716871273072093,0.466334861386114,-0.0753482902777894
395,384.092,0.705246406709332,0.7055,2,"State 2",0.705422322852164,0.707638886285278,0.544289185603738,0.667525322545965,0.616199955087666
396,384.616,0.706394216841585,0.7055,2,"State 2",0.705431280123513,0.744486097964755,0.619363936389952,0.759891496669852,0.480311324791743
397,385.14,0.705092980231428,0.7055,2,"State 2",0.705644839004081,0.790806930729251,0.581176754003742,0.82440629929476,0.423289919213064
398,385.664,0.705943520320729,0.7055,2,"State 2",0.70568512448839,0.716927725827261,0.623665024454953,0.693417792072527,0.560676972542933
399,386.188,0.705547070917334,0.7055,2,"State 2",0.70544149942025,0.705282444534994,0.728034790314028,1.01017482315476,0.975763342424932
400,386.712,0.705447834130873,0.7055,2,"State 2",0.705303878457715,0.825015401022531,0.869421457298852,0.690318545769166,0.431010725385985
401,387.236,0.705176091500887,0.7055,2,"State 2",0.704921688598593,0.587246555656301,0.606027673820614,0.635628531781003,0.296123677221487
402,387.76,0.704404875418753,0.7055,2,"State 2",0.704830345395643,0.583135307530712,0.82568464897185,0.425918714290163,0.462543194656806
403,388.284,0.704032571025116,0.7055,2,"State 2",0.704871753726084,0.613027096082987,0.799171983706903,0.691748922881178,0.646785949831269
404,388.808,0.705090354902587,0.7055,2,"State 2",0.704766931860805,0.634578423264035,0.751759490681798,0.644367424955621,0.796153573441935
405,389.332,0.705654875783075,0.7055,2,"State 2",0.704943462380167,0.713659021487729,0.850407396933488,0.749488141229707,0.815583207570757
406,389.856,0.704651982174492,0.7055,2,"State 2",0.70525630949378,0.630391832465785,0.72652906553069,0.725193853484666,0.937124647427786
407,390.38,0.705287528015564,0.7055,2,"State 2",0.705162620208234,0.653363278943409,0.687831321177879,0.910525336572572,1.27873957893862
408,390.904,0.705596806593179,0.7055,2,"State 2",0.705154343711794,0.665860621327157,0.631858030280013,0.470242890419418,0.988597539950699
409,391.428,0.704621908474858,0.7055,2,"State 2",0.705230530294215,0.780973614162944,0.751431980046301,0.52104811294473,0.513894602631139
410,391.952,0.705613493300875,0.7055,2,"State 2",0.705243990199051,0.902515599936648,0.498968002175975,0.564440318063065,0.61722958263416
