"Cycle","Time","Iso","BaseSignal","TrueState","StateFactor"
493,435.444,0.70532907483542,0.7055,2,"State 2"
494,435.968,0.704158309986805,0.7055,2,"State 2"
495,436.492,0.705027724320053,0.7055,2,"State 2"
496,437.016,0.705310029368196,0.7055,2,"State 2"
497,437.54,0.706150817054451,0.7055,2,"State 2"
498,438.064,0.70677645194547,0.7055,2,"State 2"
499,438.588,0.706260173801862,0.7055,2,"State 2"
500,439.112,0.706687028974725,0.7055,2,"State 2"
501,439.636,0.705818748644443,0.7055,2,"State 2"
502,440.16,0.705103266203568,0.7055,2,"State 2"
503,440.684,0.706545163396585,0.7055,2,"State 2"
504,441.208,0.706938320424711,0.7055,2,"State 2"
505,441.732,0.705928494780814,0.7055,2,"State 2"
506,442.256,0.706025879181499,0.7055,2,"State 2"
507,442.78,0.705218549306391,0.7055,2,"State 2"
508,443.304,0.70527002864057,0.7055,2,"State 2"
509,443.828,0.706315256191892,0.7055,2,"State 2"
510,444.352,0.70639331842344,0.7055,2,"State 2"
511,444.876,0.70593501136906,0.7055,2,"State 2"
512,445.4,0.706577180941104,0.7055,2,"State 2"
513,445.924,0.70621522827886,0.7055,2,"State 2"
514,446.448,0.706107271500338,0.7055,2,"State 2"
515,446.972,0.705136325519447,0.7055,2,"State 2"
516,447.496,0.703862493274365,0.7055,2,"State 2"
517,448.02,0.703873544878367,0.7055,2,"State 2"
518,448.544,0.704630768485316,0.7055,2,"State 2"
519,449.068,0.704704653192881,0.7055,2,"State 2"
520,449.592,0.704339339882494,0.7055,2,"State 2"
521,450.116,0.704609967417465,0.7055,2,"State 2"
522,450.64,0.705366566603837,0.7055,2,"State 2"
523,451.164,0.704878334645909,0.7055,2,"State 2"
524,451.688,0.705424158967547,0.7055,2,"State 2"
525,452.212,0.705837348698224,0.7055,2,"State 2"
526,452.736,0.705471747635911,0.7055,2,"State 2"
527,453.26,0.705949667962057,0.7055,2,"State 2"
528,453.784,0.705456960893391,0.7055,2,"State 2"
529,454.308,0.705530045818092,0.7055,2,"State 2"
530,454.832,0.704863309090146,0.7055,2,"State 2"
531,455.356,0.70402853117199,0.7055,2,"State 2"
532,455.88,0.70493925306534,0.7055,2,"State 2"
533,456.404,0.705469623237278,0.7055,2,"State 2"
534,456.928,0.70548938980472,0.7055,2,"State 2"
535,457.452,0.706336647173126,0.7055,2,"State 2"
536,457.976,0.706492699917125,0.7055,2,"State 2"
537,458.5,0.706996341629636,0.7055,2,"State 2"
538,459.024,0.706957329125183,0.7055,2,"State 2"
539,459.548,0.705554378836308,0.7055,2,"State 2"
540,460.072,0.70693857381837,0.7055,2,"State 2"
541,460.596,0.705874431938856,0.7055,2,"State 2"
542,461.12,0.706000347475634,0.7055,2,"State 2"
543,461.644,0.706437009788055,0.7055,2,"State 2"
544,462.168,0.7051089113921,0.7055,2,"State 2"
545,462.692,0.705888790367264,0.7055,2,"State 2"
546,463.216,0.705943185790432,0.70603788284274,2.5,"State 2"
547,463.74,0.705891047449028,0.706047770037478,2.5,"State 2"
548,464.264,0.706732084270545,0.706057769643954,2.5,"State 2"
549,464.788,0.707660800752496,0.706067880412369,2.5,"State 2"
550,465.312,0.706168774580078,0.70607810099475,2.5,"State 2"
551,465.836,0.706581793616909,0.706088429944326,2.5,"State 2"
552,466.36,0.70519039225618,0.706098865715052,2.5,"State 2"
553,466.884,0.706429464750005,0.706109406661305,2.5,"State 2"
554,467.408,0.705033435338448,0.706120051037745,2.5,"State 2"
555,467.932,0.705399401582265,0.706130796999353,2.5,"State 2"
556,468.456,0.703783811710881,0.706141642601649,2.5,"State 2"
557,468.98,0.704447755558143,0.706152585801091,2.5,"State 2"
558,469.504,0.704778329365965,0.706163624455664,2.5,"State 2"
559,470.028,0.706090084914139,0.70617475632566,2.5,"State 2"
560,470.552,0.705123300347389,0.706185979074653,2.5,"State 2"
561,471.076,0.705473683941554,0.706197290270668,2.5,"State 2"
562,471.6,0.706733141774325,0.706208687387548,2.5,"State 2"
563,472.124,0.705346176587969,0.706220167806525,2.5,"State 2"
564,472.648,0.706716203979934,0.706231728817978,2.5,"State 2"
565,473.172,0.705881791569387,0.706243367623409,2.5,"State 2"
566,473.696,0.706339935429065,0.706255081337596,2.5,"State 2"
567,474.22,0.706447039621785,0.706266866990957,2.5,"State 2"
568,474.744,0.706665527188443,0.706278721532102,2.5,"State 2"
569,475.268,0.706175168462729,0.706290641830572,2.5,"State 2"
570,475.792,0.706089329207333,0.706302624679775,2.5,"State 2"
571,476.316,0.706548858837192,0.706314666800092,2.5,"State 2"
572,476.84,0.706367443752657,0.706326764842165,2.5,"State 2"
573,477.364,0.706923118182716,0.706338915390359,2.5,"State 2"
574,477.888,0.706736568440808,0.706351114966377,2.5,"State 2"
575,478.412,0.7056761868548,0.706363360033044,2.5,"State 2"
576,478.936,0.70655531034252,0.706375646998228,2.5,"State 2"
577,479.46,0.707035249444177,0.706387972218911,2.5,"State 2"
578,479.984,0.706800210146303,0.706400332005375,2.5,"State 2"
579,480.508,0.705562747683642,0.706412722625526,2.5,"State 2"
580,481.032,0.706812040307703,0.706425140309312,2.5,"State 2"
581,481.556,0.706474383044802,0.706437581253253,2.5,"State 2"
582,482.08,0.70597503592659,0.706450041625042,2.5,"State 2"
583,482.604,0.705805651472637,0.706462517568243,2.5,"State 2"
584,483.128,0.707440145096581,0.706475005207032,2.5,"State 2"
585,483.652,0.706686324187258,0.706487500651001,2.5,"State 2"
586,484.176,0.706985700424336,0.7065,2.5,"State 2"
587,484.7,0.706794258690056,0.706512499348999,2.5,"State 2"
588,485.224,0.706481168662329,0.706524994792968,2.5,"State 2"
589,485.748,0.706537245101859,0.706537482431757,2.5,"State 2"
590,486.272,0.704860915538975,0.706549958374958,2.5,"State 2"
591,486.796,0.70441430367841,0.706562418746748,2.5,"State 2"
592,487.32,0.706269787522981,0.706574859690688,2.5,"State 2"
593,487.844,0.707813785739786,0.706587277374474,2.5,"State 2"
594,488.368,0.706412938545166,0.706599667994625,2.5,"State 2"
595,488.892,0.706918879353695,0.706612027781089,2.5,"State 2"
596,489.416,0.706487273197758,0.706624353001772,2.5,"State 2"
597,489.94,0.707406977006571,0.706636639966956,2.5,"State 2"
598,490.464,0.706256501543393,0.706648885033623,2.5,"State 2"
599,490.988,0.707284909973099,0.706661084609641,2.5,"State 2"
600,491.512,0.707593563005088,0.706673235157835,2.5,"State 2"
601,492.036,0.708185478017555,0.706685333199908,2.5,"State 2"
602,492.56,0.70759926842236,0.706697375320225,2.5,"State 2"
603,493.084,0.70631135107175,0.706709358169428,2.5,"State 2"
604,493.608,0.70640803487207,0.706721278467898,2.5,"State 2"
605,494.132,0.707709930162467,0.706733133009043,2.5,"State 2"
606,494.656,0.707029888823176,0.706744918662404,2.5,"State 2"
607,495.18,0.706692565179138,0.706756632376591,2.5,"State 2"
608,495.704,0.706172376411455,0.706768271182022,2.5,"State 2"
609,496.228,0.706835313373664,0.706779832193476,2.5,"State 2"
610,496.752,0.706258602278383,0.706791312612452,2.5,"State 2"
611,497.276,0.706666974258406,0.706802709729332,2.5,"State 2"
612,497.8,0.705783488771521,0.706814020925347,2.5,"State 2"
613,498.324,0.70747389934149,0.70682524367434,2.5,"State 2"
614,498.848,0.707245195639039,0.706836375544336,2.5,"State 2"
615,499.372,0.707931264745187,0.706847414198909,2.5,"State 2"
616,499.896,0.706456847006797,0.706858357398351,2.5,"State 2"
617,500.42,0.70672670731525,0.706869203000647,2.5,"State 2"
618,500.944,0.706628476469416,0.706879948962255,2.5,"State 2"
619,501.468,0.706648143457443,0.706890593338695,2.5,"State 2"
620,501.992,0.707398745674095,0.706901134284948,2.5,"State 2"
621,502.516,0.706793851032743,0.706911570055674,2.5,"State 2"
622,503.04,0.706976635485829,0.70692189900525,2.5,"State 2"
623,503.564,0.707364476029937,0.706932119587631,2.5,"State 2"
624,504.088,0.707113638425093,0.706942230356046,2.5,"State 2"
625,504.612,0.706633056457144,0.706952229962522,2.5,"State 2"
626,505.136,0.70741040573216,0.70696211715726,2.5,"State 2"
627,505.66,0.70779465640457,0.7075,3,"State 3"
628,506.184,0.706599222455415,0.7075,3,"State 3"
629,506.708,0.705902973368111,0.7075,3,"State 3"
630,507.232,0.707583972922529,0.7075,3,"State 3"
631,507.756,0.706460516319064,0.7075,3,"State 3"
632,508.28,0.706710425607461,0.7075,3,"State 3"
633,508.804,0.708657104755403,0.7075,3,"State 3"
634,509.328,0.708438188411121,0.7075,3,"State 3"
635,509.852,0.707562029941649,0.7075,3,"State 3"
636,510.376,0.706923962328046,0.7075,3,"State 3"
637,510.9,0.707742683657833,0.7075,3,"State 3"
638,511.424,0.707578009656793,0.7075,3,"State 3"
639,511.948,0.707618846939696,0.7075,3,"State 3"
640,512.472,0.706846303942245,0.7075,3,"State 3"
641,512.996,0.706965186128787,0.7075,3,"State 3"
642,513.52,0.707380138880003,0.7075,3,"State 3"
643,514.044,0.707069092657329,0.7075,3,"State 3"
644,514.568,0.70734859137355,0.7075,3,"State 3"
645,515.092,0.706792263419681,0.7075,3,"State 3"
646,515.616,0.708140079806901,0.7075,3,"State 3"
647,516.14,0.70732248022376,0.7075,3,"State 3"
648,516.664,0.707717493554216,0.7075,3,"State 3"
649,517.188,0.707517916601956,0.7075,3,"State 3"
650,517.712,0.708496653197193,0.7075,3,"State 3"
651,518.236,0.706961600044869,0.7075,3,"State 3"
652,518.76,0.707427051178724,0.7075,3,"State 3"
653,519.284,0.707870332011241,0.7075,3,"State 3"
654,519.808,0.707255964611939,0.7075,3,"State 3"
655,520.332,0.707385437968866,0.7075,3,"State 3"
656,520.856,0.707682553968067,0.7075,3,"State 3"
657,521.38,0.708348759925779,0.7075,3,"State 3"
658,521.904,0.708566869800163,0.7075,3,"State 3"
659,522.428,0.70847899695592,0.7075,3,"State 3"
660,522.952,0.707810277808256,0.7075,3,"State 3"
661,523.476,0.707189306894294,0.7075,3,"State 3"
662,524,0.707120409028914,0.7075,3,"State 3"
663,524.524,0.707713560093099,0.7075,3,"State 3"
664,525.048,0.707361034004944,0.7075,3,"State 3"
665,525.572,0.70534729720038,0.7075,3,"State 3"
666,526.096,0.707483759480341,0.7075,3,"State 3"
667,526.62,0.708279873371007,0.7075,3,"State 3"
668,527.144,0.70732463413522,0.7075,3,"State 3"
669,527.668,0.70795190935764,0.7075,3,"State 3"
670,528.192,0.707605954908656,0.7075,3,"State 3"
671,528.716,0.706898839944051,0.7075,3,"State 3"
672,529.24,0.70757776551724,0.7075,3,"State 3"
673,529.764,0.708290460154822,0.7075,3,"State 3"
674,530.288,0.707214378162734,0.7075,3,"State 3"
675,530.812,0.707344958487941,0.7075,3,"State 3"
676,531.336,0.705890591772397,0.7075,3,"State 3"
677,531.86,0.706669833869541,0.7075,3,"State 3"
678,532.384,0.705867433291149,0.7075,3,"State 3"
679,532.908,0.705080443151127,0.7075,3,"State 3"
680,533.432,0.706493332376614,0.7075,3,"State 3"
681,533.956,0.708365878276176,0.7075,3,"State 3"
682,534.48,0.708235847724574,0.7075,3,"State 3"
683,535.004,0.707688213335323,0.7075,3,"State 3"
684,535.528,0.707384162686863,0.7075,3,"State 3"
685,536.052,0.707984119994999,0.7075,3,"State 3"
686,536.576,0.708273252700249,0.7075,3,"State 3"
687,537.1,0.708168700392883,0.7075,3,"State 3"
688,537.624,0.707393990989908,0.7075,3,"State 3"
689,538.148,0.707637342975407,0.7075,3,"State 3"
690,538.672,0.70649393233559,0.7075,3,"State 3"
691,539.196,0.706775761698882,0.7075,3,"State 3"
692,539.72,0.707517730258529,0.7075,3,"State 3"
693,540.244,0.707629307351601,0.7075,3,"State 3"
694,540.768,0.70730857652942,0.7075,3,"State 3"
695,541.292,0.706284554408982,0.7075,3,"State 3"
696,541.816,0.708141118308834,0.7075,3,"State 3"
697,542.34,0.707751310636983,0.7075,3,"State 3"
698,542.864,0.708363372385088,0.7075,3,"State 3"
699,543.388,0.708930362973399,0.7075,3,"State 3"
700,543.912,0.708377795359699,0.7075,3,"State 3"
701,544.436,0.708417276495925,0.7075,3,"State 3"
702,544.96,0.707335807189985,0.7075,3,"State 3"
703,545.484,0.707855274598767,0.7075,3,"State 3"
704,546.008,0.708580061613456,0.7075,3,"State 3"
705,546.532,0.70873890773461,0.7075,3,"State 3"
706,547.056,0.70815738389785,0.7075,3,"State 3"
707,547.58,0.708034964656659,0.7075,3,"State 3"
708,548.104,0.7076484946282,0.7075,3,"State 3"
709,548.628,0.708006284642217,0.7075,3,"State 3"
710,549.152,0.707370314976723,0.7075,3,"State 3"
711,549.676,0.708048690149507,0.7075,3,"State 3"
712,550.2,0.707016732756058,0.7075,3,"State 3"
713,550.724,0.707442322179227,0.7075,3,"State 3"
714,551.248,0.707902817188846,0.7075,3,"State 3"
715,551.772,0.7091750313627,0.7075,3,"State 3"
716,552.296,0.707951614386717,0.7075,3,"State 3"
717,552.82,0.708380426616373,0.7075,3,"State 3"
718,553.344,0.707302097004353,0.7075,3,"State 3"
719,553.868,0.70700414816315,0.7075,3,"State 3"
720,554.392,0.707881074710817,0.7075,3,"State 3"
721,554.916,0.707677894021132,0.7075,3,"State 3"
722,555.44,0.707003667576281,0.7075,3,"State 3"
723,555.964,0.708458159250704,0.7075,3,"State 3"
724,556.488,0.706751252829513,0.7075,3,"State 3"
725,557.012,0.707436461721288,0.7075,3,"State 3"
726,557.536,0.707533196207726,0.7075,3,"State 3"
727,558.06,0.707577214275837,0.7075,3,"State 3"
728,558.584,0.707818458893485,0.7075,3,"State 3"
729,559.108,0.708058858906909,0.7075,3,"State 3"
730,559.632,0.708412997465598,0.7075,3,"State 3"
731,560.156,0.708646857832231,0.7075,3,"State 3"
732,560.68,0.70895324674319,0.7075,3,"State 3"
733,561.204,0.707072513701184,0.7075,3,"State 3"
734,561.728,0.70727880641369,0.7075,3,"State 3"
735,562.252,0.707084276744823,0.7075,3,"State 3"
736,562.776,0.707047836436645,0.7075,3,"State 3"
737,563.3,0.706811512922823,0.7075,3,"State 3"
738,563.824,0.70746241278361,0.7075,3,"State 3"
739,564.348,0.708693896478833,0.7075,3,"State 3"
740,564.872,0.708351756918324,0.7075,3,"State 3"
741,565.396,0.708610838420637,0.7075,3,"State 3"
742,565.92,0.708476583425413,0.7075,3,"State 3"
743,566.444,0.709099383688899,0.7075,3,"State 3"
744,566.968,0.708728870521474,0.7075,3,"State 3"
745,567.492,0.708338191650652,0.7075,3,"State 3"
746,568.016,0.706483151518153,0.7075,3,"State 3"
747,568.54,0.70867258021566,0.7075,3,"State 3"
748,569.064,0.707480435466578,0.7075,3,"State 3"
749,569.588,0.707674635405851,0.7075,3,"State 3"
750,570.112,0.707526031608739,0.7075,3,"State 3"
751,570.636,0.707372736927348,0.7075,3,"State 3"
752,571.16,0.706828575650351,0.7075,3,"State 3"
753,571.684,0.70722895745621,0.7075,3,"State 3"
754,572.208,0.707884769188036,0.7075,3,"State 3"
755,572.732,0.707695817446592,0.7075,3,"State 3"
756,573.256,0.707692987112536,0.7075,3,"State 3"
757,573.78,0.708532713889745,0.7075,3,"State 3"
758,574.304,0.707354171353695,0.7075,3,"State 3"
759,574.828,0.706351639623773,0.7075,3,"State 3"
760,575.352,0.707900184192184,0.7075,3,"State 3"
761,575.876,0.708460322284877,0.7075,3,"State 3"
762,576.4,0.707653778392276,0.7075,3,"State 3"
763,576.924,0.708019147466314,0.7075,3,"State 3"
764,577.448,0.706112758917567,0.7075,3,"State 3"
765,577.972,0.707006382401747,0.7075,3,"State 3"
766,578.496,0.708114797757821,0.7075,3,"State 3"
767,579.02,0.707104374460004,0.7075,3,"State 3"
768,579.544,0.705774271852527,0.7075,3,"State 3"
769,580.068,0.706860466784956,0.7075,3,"State 3"
770,580.592,0.707501511678546,0.7075,3,"State 3"
771,581.116,0.706768204420224,0.7075,3,"State 3"
772,581.64,0.707268977821345,0.7075,3,"State 3"
773,582.164,0.707933793845722,0.7075,3,"State 3"
774,582.688,0.707241296526354,0.7075,3,"State 3"
775,583.212,0.707699336382867,0.7075,3,"State 3"
776,583.736,0.708328302265109,0.7075,3,"State 3"
777,584.26,0.707212980266667,0.7075,3,"State 3"
778,584.784,0.708569322540899,0.7075,3,"State 3"
779,585.308,0.708646514078932,0.7075,3,"State 3"
780,585.832,0.708690405297832,0.707957200416329,3.5,"State 3"
781,586.356,0.708812846625253,0.707965604531857,3.5,"State 3"
782,586.88,0.708613805942709,0.707974104197361,3.5,"State 3"
783,587.404,0.708804660324743,0.707982698350513,3.5,"State 3"
784,587.928,0.707808029232424,0.707991385845538,3.5,"State 3"
785,588.452,0.707634615866361,0.708000165452677,3.5,"State 3"
786,588.976,0.708106510801227,0.708009035857794,3.5,"State 3"
787,589.5,0.708476605578247,0.708017995662109,3.5,"State 3"
788,590.024,0.708069416638947,0.708027043382083,3.5,"State 3"
789,590.548,0.707093818154908,0.70803617744945,3.5,"State 3"
790,591.072,0.708724715088322,0.708045396211402,3.5,"State 3"
791,591.596,0.708780445562988,0.708054697930927,3.5,"State 3"
792,592.12,0.708655842732306,0.708064080787314,3.5,"State 3"
793,592.644,0.708251310168207,0.708073542876811,3.5,"State 3"
794,593.168,0.70854188245024,0.708083082213455,3.5,"State 3"
795,593.692,0.708650073229632,0.708092696730068,3.5,"State 3"
796,594.216,0.708326077277981,0.708102384279416,3.5,"State 3"
797,594.74,0.70779215852892,0.708112142635546,3.5,"State 3"
798,595.264,0.707635847722786,0.708121969495282,3.5,"State 3"
799,595.788,0.708635129680283,0.708131862479898,3.5,"State 3"
800,596.312,0.708353972977154,0.708141819136957,3.5,"State 3"
801,596.836,0.708139793628064,0.708151836942314,3.5,"State 3"
802,597.36,0.708485452175124,0.708161913302286,3.5,"State 3"
803,597.884,0.708492753821861,0.708172045555986,3.5,"State 3"
804,598.408,0.709157771095287,0.708182230977809,3.5,"State 3"
805,598.932,0.708834338556256,0.708192466780078,3.5,"State 3"
806,599.456,0.708074509331328,0.70820275011584,3.5,"State 3"
807,599.98,0.707701126439307,0.708213078081805,3.5,"State 3"
808,600.504,0.709363897028247,0.70822344772142,3.5,"State 3"
809,601.028,0.708538312479084,0.708233856028087,3.5,"State 3"
810,601.552,0.708994111152328,0.708244299948494,3.5,"State 3"
811,602.076,0.707280196256659,0.708254776386074,3.5,"State 3"
812,602.6,0.706820962614042,0.708265282204569,3.5,"State 3"
813,603.124,0.708297715999023,0.708275814231697,3.5,"State 3"
814,603.648,0.708127722333462,0.708286369262916,3.5,"State 3"
815,604.172,0.708312294791794,0.708296944065265,3.5,"State 3"
816,604.696,0.709491649826405,0.708307535381286,3.5,"State 3"
817,605.22,0.708637209440617,0.708318139933007,3.5,"State 3"
818,605.744,0.710002128485506,0.708328754425977,3.5,"State 3"
819,606.268,0.708076303470552,0.708339375553351,3.5,"State 3"
820,606.792,0.708346914414881,0.70835,3.5,"State 3"
821,607.316,0.70829032600638,0.708360624446649,3.5,"State 3"
822,607.84,0.708754944570396,0.708371245574023,3.5,"State 3"
823,608.364,0.707709180965375,0.708381860066994,3.5,"State 3"
824,608.888,0.708383842020107,0.708392464618714,3.5,"State 3"
825,609.412,0.708114313013522,0.708403055934735,3.5,"State 3"
826,609.936,0.708147985297191,0.708413630737084,3.5,"State 3"
827,610.46,0.708529647919705,0.708424185768303,3.5,"State 3"
828,610.984,0.707480913507597,0.708434717795431,3.5,"State 3"
829,611.508,0.707585367009625,0.708445223613926,3.5,"State 3"
830,612.032,0.707660617386025,0.708455700051506,3.5,"State 3"
831,612.556,0.708670664782479,0.708466143971913,3.5,"State 3"
832,613.08,0.708561652828624,0.70847655227858,3.5,"State 3"
833,613.604,0.709237355699152,0.708486921918195,3.5,"State 3"
834,614.128,0.70919685372515,0.70849724988416,3.5,"State 3"
835,614.652,0.707467150311426,0.708507533219922,3.5,"State 3"
836,615.176,0.70767672106966,0.708517769022191,3.5,"State 3"
837,615.7,0.707987338926387,0.708527954444014,3.5,"State 3"
838,616.224,0.708082813367838,0.708538086697714,3.5,"State 3"
839,616.748,0.70812611392067,0.708548163057686,3.5,"State 3"
840,617.272,0.708719088472905,0.708558180863043,3.5,"State 3"
841,617.796,0.70841703993461,0.708568137520102,3.5,"State 3"
842,618.32,0.710456295563837,0.708578030504718,3.5,"State 3"
843,618.844,0.708594759643984,0.708587857364454,3.5,"State 3"
844,619.368,0.709356332751382,0.708597615720584,3.5,"State 3"
845,619.892,0.708854511450148,0.708607303269932,3.5,"State 3"
846,620.416,0.708525088657819,0.708616917786545,3.5,"State 3"
847,620.94,0.707897429393129,0.708626457123189,3.5,"State 3"
848,621.464,0.709213880538094,0.708635919212686,3.5,"State 3"
849,621.988,0.709556794056776,0.708645302069073,3.5,"State 3"
850,622.512,0.709267214372228,0.708654603788598,3.5,"State 3"
851,623.036,0.71041342695615,0.70866382255055,3.5,"State 3"
852,623.56,0.709722507647557,0.708672956617917,3.5,"State 3"
853,624.084,0.709691703715867,0.708682004337891,3.5,"State 3"
854,624.608,0.708052152320204,0.708690964142206,3.5,"State 3"
855,625.132,0.709686237980795,0.708699834547323,3.5,"State 3"
856,625.656,0.70825022893742,0.708708614154463,3.5,"State 3"
857,626.18,0.708874144184424,0.708717301649487,3.5,"State 3"
858,626.704,0.708606269187183,0.708725895802639,3.5,"State 3"
859,627.228,0.708300223600652,0.708734395468143,3.5,"State 3"
860,627.752,0.708995358565658,0.708742799583671,3.5,"State 3"
861,628.276,0.709557908434837,0.7092,4,"Marine"
862,628.8,0.709613397663408,0.7092,4,"Marine"
863,629.324,0.708290808801554,0.7092,4,"Marine"
864,629.848,0.708680385825323,0.7092,4,"Marine"
865,630.372,0.709036294333298,0.7092,4,"Marine"
866,630.896,0.711016672051532,0.7092,4,"Marine"
867,631.42,0.709192593627503,0.7092,4,"Marine"
868,631.944,0.710255282168934,0.7092,4,"Marine"
869,632.468,0.709302208144822,0.7092,4,"Marine"
870,632.992,0.710615434448102,0.7092,4,"Marine"
871,633.516,0.70821136066039,0.7092,4,"Marine"
872,634.04,0.708823348820855,0.7092,4,"Marine"
873,634.564,0.708623737013617,0.7092,4,"Marine"
874,635.088,0.709371600875119,0.7092,4,"Marine"
875,635.612,0.709715820507051,0.7092,4,"Marine"
876,636.136,0.710006608269361,0.7092,4,"Marine"
877,636.66,0.709118847157949,0.7092,4,"Marine"
878,637.184,0.709288425989608,0.7092,4,"Marine"
879,637.708,0.709140033340455,0.7092,4,"Marine"
880,638.232,0.708482323602971,0.7092,4,"Marine"
881,638.756,0.709399348893191,0.7092,4,"Marine"
882,639.28,0.709451525192344,0.7092,4,"Marine"
883,639.804,0.709617703334273,0.7092,4,"Marine"
884,640.328,0.710367030943702,0.7092,4,"Marine"
885,640.852,0.709825018777458,0.7092,4,"Marine"
886,641.376,0.709977422281755,0.7092,4,"Marine"
887,641.9,0.709174302742455,0.7092,4,"Marine"
888,642.424,0.709361398919372,0.7092,4,"Marine"
889,642.948,0.709698713431109,0.7092,4,"Marine"
890,643.472,0.709520648866899,0.7092,4,"Marine"
891,643.996,0.709514778843654,0.7092,4,"Marine"
892,644.52,0.710222599762361,0.7092,4,"Marine"
893,645.044,0.709251308146507,0.7092,4,"Marine"
894,645.568,0.710260805750234,0.7092,4,"Marine"
895,646.092,0.709450935243764,0.7092,4,"Marine"
896,646.616,0.709050788294406,0.7092,4,"Marine"
897,647.14,0.708429568907925,0.7092,4,"Marine"
898,647.664,0.708099344585139,0.7092,4,"Marine"
899,648.188,0.70903146961536,0.7092,4,"Marine"
900,648.712,0.70892665241104,0.7092,4,"Marine"
901,649.236,0.708016099377089,0.7092,4,"Marine"
902,649.76,0.708012705319417,0.7092,4,"Marine"
903,650.284,0.708913524939755,0.7092,4,"Marine"
904,650.808,0.708896719430122,0.7092,4,"Marine"
905,651.332,0.709391958557649,0.7092,4,"Marine"
906,651.856,0.707558003963292,0.7092,4,"Marine"
907,652.38,0.708430493079737,0.7092,4,"Marine"
908,652.904,0.707954396724374,0.7092,4,"Marine"
909,653.428,0.707871433351612,0.7092,4,"Marine"
910,653.952,0.707755770643339,0.7092,4,"Marine"
911,654.476,0.709510676487244,0.7092,4,"Marine"
912,655,0.707863534702866,0.7092,4,"Marine"
913,655.524,0.708579358988992,0.7092,4,"Marine"
914,656.048,0.706679858809865,0.7092,4,"Marine"
915,656.572,0.707691650823426,0.7092,4,"Marine"
916,657.096,0.708420363682992,0.7092,4,"Marine"
917,657.62,0.708554255157036,0.7092,4,"Marine"
918,658.144,0.706881039734466,0.7092,4,"Marine"
919,658.668,0.708981683757365,0.7092,4,"Marine"
920,659.192,0.709787188456088,0.7092,4,"Marine"
921,659.716,0.708324422193937,0.7092,4,"Marine"
922,660.24,0.708391577814278,0.7092,4,"Marine"
923,660.764,0.708547636804346,0.7092,4,"Marine"
924,661.288,0.708598495575913,0.7092,4,"Marine"
925,661.812,0.708501743472763,0.7092,4,"Marine"
926,662.336,0.709111422875279,0.7092,4,"Marine"
927,662.86,0.708999612267933,0.7092,4,"Marine"
928,663.384,0.709304714268729,0.7092,4,"Marine"
929,663.908,0.710348528104448,0.7092,4,"Marine"
930,664.432,0.709542630002528,0.7092,4,"Marine"
931,664.956,0.70978029211512,0.7092,4,"Marine"
932,665.48,0.708798762350553,0.7092,4,"Marine"
933,666.004,0.70961824936252,0.7092,4,"Marine"
934,666.528,0.70880832540697,0.7092,4,"Marine"
935,667.052,0.708872943679498,0.7092,4,"Marine"
936,667.576,0.7084770686577,0.7092,4,"Marine"
937,668.1,0.708649768660393,0.7092,4,"Marine"
938,668.624,0.708873496481642,0.7092,4,"Marine"
939,669.148,0.709054657061088,0.7092,4,"Marine"
940,669.672,0.709474295735771,0.7092,4,"Marine"
941,670.196,0.708972846793117,0.7092,4,"Marine"
942,670.72,0.708633085182216,0.7092,4,"Marine"
943,671.244,0.708764611117699,0.7092,4,"Marine"
944,671.768,0.708669439029745,0.7092,4,"Marine"
945,672.292,0.70870293191804,0.7092,4,"Marine"
946,672.816,0.709229427811503,0.7092,4,"Marine"
947,673.34,0.70857571230369,0.7092,4,"Marine"
948,673.864,0.710059037661905,0.7092,4,"Marine"
949,674.388,0.708939056295844,0.7092,4,"Marine"
950,674.912,0.708117535013734,0.7092,4,"Marine"
951,675.436,0.709212244821126,0.7092,4,"Marine"
952,675.96,0.709178478117651,0.7092,4,"Marine"
953,676.484,0.71012696444288,0.7092,4,"Marine"
954,677.008,0.710545035712606,0.7092,4,"Marine"
955,677.532,0.709984366145746,0.7092,4,"Marine"
956,678.056,0.708581430560136,0.7092,4,"Marine"
957,678.58,0.70957561642852,0.7092,4,"Marine"
958,679.104,0.709855948076671,0.7092,4,"Marine"
959,679.628,0.708670138823615,0.7092,4,"Marine"
960,680.152,0.709592495548822,0.7092,4,"Marine"
961,680.676,0.70922331858604,0.7092,4,"Marine"
962,681.2,0.710832773828485,0.7092,4,"Marine"
963,681.724,0.708362343221203,0.7092,4,"Marine"
964,682.248,0.708498371956128,0.7092,4,"Marine"
965,682.772,0.708759902990226,0.7092,4,"Marine"
966,683.296,0.708363205365183,0.7092,4,"Marine"
967,683.82,0.707858302134554,0.7092,4,"Marine"
968,684.344,0.70708866959433,0.7092,4,"Marine"
969,684.868,0.708745678133716,0.7092,4,"Marine"
970,685.392,0.70778689934926,0.7092,4,"Marine"
971,685.916,0.70734020395016,0.7092,4,"Marine"
972,686.44,0.706441598881816,0.7092,4,"Marine"
973,686.964,0.707339733217605,0.7092,4,"Marine"
974,687.488,0.707545832339556,0.7092,4,"Marine"
975,688.012,0.70864098745421,0.7092,4,"Marine"
976,688.536,0.708080928324559,0.7092,4,"Marine"
977,689.06,0.70787191389214,0.7092,4,"Marine"
978,689.584,0.708547181744707,0.7092,4,"Marine"
979,690.108,0.708802664700311,0.7092,4,"Marine"
